"fixed_acidity", "fixed_acidity"_squared, "volatile_acidity", "volatile_acidity"_squared, "citric_acid", "citric_acid"_squared, "residual_sugar", "residual_sugar"_squared, "chlorides", "chlorides"_squared, "free_sulfur_dioxide", "free_sulfur_dioxide"_squared, "total_sulfur_dioxide", "total_sulfur_dioxide"_squared, "density", "density"_squared, "pH", "pH"_squared, "sulphates", "sulphates"_squared, "alcohol", "alcohol"_squared, "quality"
9.1, 82.80999999999999, 0.45, 0.2025, 0.35, 0.12249999999999998, 2.4, 5.76, 0.08, 0.0064, 23.0, 529.0, 78.0, 6084.0, 0.9987, 0.9974016900000001, 3.38, 11.424399999999999, 0.62, 0.3844, 9.5, 90.25, 5.0
7.1, 50.41, 0.735, 0.540225, 0.16, 0.0256, 1.9, 3.61, 0.1, 0.010000000000000002, 15.0, 225.0, 77.0, 5929.0, 0.9966, 0.9932115600000001, 3.27, 10.6929, 0.64, 0.4096, 9.3, 86.49000000000001, 5.0
9.9, 98.01, 0.4, 0.16000000000000003, 0.53, 0.28090000000000004, 6.7, 44.89, 0.097, 0.009409, 6.0, 36.0, 19.0, 361.0, 0.9986, 0.99720196, 3.27, 10.6929, 0.82, 0.6723999999999999, 11.7, 136.89, 7.0
8.8, 77.44000000000001, 0.52, 0.27040000000000003, 0.34, 0.11560000000000002, 2.7, 7.290000000000001, 0.087, 0.007568999999999999, 24.0, 576.0, 122.0, 14884.0, 0.9982, 0.9964032399999999, 3.26, 10.6276, 0.61, 0.3721, 9.5, 90.25, 5.0
8.6, 73.96, 0.725, 0.525625, 0.24, 0.0576, 6.6, 43.559999999999995, 0.117, 0.013689000000000002, 31.0, 961.0, 134.0, 17956.0, 1.0014, 1.0028019600000002, 3.32, 11.0224, 1.07, 1.1449, 9.3, 86.49000000000001, 5.0
10.6, 112.36, 0.48, 0.2304, 0.64, 0.4096, 2.2, 4.840000000000001, 0.111, 0.012321, 6.0, 36.0, 20.0, 400.0, 0.997, 0.994009, 3.26, 10.6276, 0.66, 0.43560000000000004, 11.7, 136.89, 6.0
7.0, 49.0, 0.58, 0.3364, 0.12, 0.0144, 1.9, 3.61, 0.091, 0.008281, 34.0, 1156.0, 124.0, 15376.0, 0.9956, 0.9912193600000001, 3.44, 11.833599999999999, 0.48, 0.2304, 10.5, 110.25, 5.0
11.9, 141.61, 0.38, 0.1444, 0.51, 0.2601, 2.0, 4.0, 0.121, 0.014641, 7.0, 49.0, 20.0, 400.0, 0.9996, 0.9992001600000001, 3.24, 10.497600000000002, 0.76, 0.5776, 10.4, 108.16000000000001, 6.0
6.8, 46.239999999999995, 0.77, 0.5929, 0.0, 0.0, 1.8, 3.24, 0.066, 0.0043560000000000005, 34.0, 1156.0, 52.0, 2704.0, 0.9976, 0.99520576, 3.62, 13.1044, 0.68, 0.4624000000000001, 9.9, 98.01, 5.0
9.5, 90.25, 0.56, 0.31360000000000005, 0.33, 0.10890000000000001, 2.4, 5.76, 0.089, 0.007921, 35.0, 1225.0, 67.0, 4489.0, 0.9972, 0.9944078399999999, 3.28, 10.758399999999998, 0.73, 0.5328999999999999, 11.8, 139.24, 7.0
6.6, 43.559999999999995, 0.84, 0.7055999999999999, 0.03, 0.0009, 2.3, 5.289999999999999, 0.059, 0.0034809999999999997, 32.0, 1024.0, 48.0, 2304.0, 0.9952, 0.9904230399999999, 3.52, 12.3904, 0.56, 0.31360000000000005, 12.3, 151.29000000000002, 7.0
7.7, 59.290000000000006, 0.96, 0.9216, 0.2, 0.04000000000000001, 2.0, 4.0, 0.047, 0.002209, 15.0, 225.0, 60.0, 3600.0, 0.9955, 0.99102025, 3.36, 11.289599999999998, 0.44, 0.1936, 10.9, 118.81, 5.0
10.5, 110.25, 0.24, 0.0576, 0.47, 0.22089999999999999, 2.1, 4.41, 0.066, 0.0043560000000000005, 6.0, 36.0, 24.0, 576.0, 0.9978, 0.99560484, 3.15, 9.9225, 0.9, 0.81, 11.0, 121.0, 7.0
7.7, 59.290000000000006, 0.96, 0.9216, 0.2, 0.04000000000000001, 2.0, 4.0, 0.047, 0.002209, 15.0, 225.0, 60.0, 3600.0, 0.9955, 0.99102025, 3.36, 11.289599999999998, 0.44, 0.1936, 10.9, 118.81, 5.0
6.6, 43.559999999999995, 0.84, 0.7055999999999999, 0.03, 0.0009, 2.3, 5.289999999999999, 0.059, 0.0034809999999999997, 32.0, 1024.0, 48.0, 2304.0, 0.9952, 0.9904230399999999, 3.52, 12.3904, 0.56, 0.31360000000000005, 12.3, 151.29000000000002, 7.0
6.4, 40.96000000000001, 0.67, 0.4489000000000001, 0.08, 0.0064, 2.1, 4.41, 0.045, 0.002025, 19.0, 361.0, 48.0, 2304.0, 0.9949, 0.98982601, 3.49, 12.180100000000001, 0.49, 0.24009999999999998, 11.4, 129.96, 6.0
9.5, 90.25, 0.78, 0.6084, 0.22, 0.0484, 1.9, 3.61, 0.077, 0.005929, 6.0, 36.0, 32.0, 1024.0, 0.9988, 0.9976014400000001, 3.26, 10.6276, 0.56, 0.31360000000000005, 10.6, 112.36, 6.0
9.1, 82.80999999999999, 0.52, 0.27040000000000003, 0.33, 0.10890000000000001, 1.3, 1.6900000000000002, 0.07, 0.004900000000000001, 9.0, 81.0, 30.0, 900.0, 0.9978, 0.99560484, 3.24, 10.497600000000002, 0.6, 0.36, 9.3, 86.49000000000001, 5.0
12.8, 163.84000000000003, 0.84, 0.7055999999999999, 0.63, 0.39690000000000003, 2.4, 5.76, 0.088, 0.007743999999999999, 13.0, 169.0, 35.0, 1225.0, 0.9997, 0.9994000900000001, 3.1, 9.610000000000001, 0.6, 0.36, 10.4, 108.16000000000001, 6.0
10.5, 110.25, 0.24, 0.0576, 0.47, 0.22089999999999999, 2.1, 4.41, 0.066, 0.0043560000000000005, 6.0, 36.0, 24.0, 576.0, 0.9978, 0.99560484, 3.15, 9.9225, 0.9, 0.81, 11.0, 121.0, 7.0
7.8, 60.839999999999996, 0.55, 0.30250000000000005, 0.35, 0.12249999999999998, 2.2, 4.840000000000001, 0.074, 0.005475999999999999, 21.0, 441.0, 66.0, 4356.0, 0.9974, 0.9948067599999999, 3.25, 10.5625, 0.56, 0.31360000000000005, 9.2, 84.63999999999999, 5.0
11.9, 141.61, 0.37, 0.1369, 0.69, 0.4760999999999999, 2.3, 5.289999999999999, 0.078, 0.006084, 12.0, 144.0, 24.0, 576.0, 0.9958, 0.9916176400000001, 3.0, 9.0, 0.65, 0.42250000000000004, 12.8, 163.84000000000003, 6.0
12.3, 151.29000000000002, 0.39, 0.1521, 0.63, 0.39690000000000003, 2.3, 5.289999999999999, 0.091, 0.008281, 6.0, 36.0, 18.0, 324.0, 1.0004, 1.0008001599999998, 3.16, 9.985600000000002, 0.49, 0.24009999999999998, 9.5, 90.25, 5.0
10.4, 108.16000000000001, 0.41, 0.16809999999999997, 0.55, 0.30250000000000005, 3.2, 10.240000000000002, 0.076, 0.005776, 22.0, 484.0, 54.0, 2916.0, 0.9996, 0.9992001600000001, 3.15, 9.9225, 0.89, 0.7921, 9.9, 98.01, 6.0
12.3, 151.29000000000002, 0.39, 0.1521, 0.63, 0.39690000000000003, 2.3, 5.289999999999999, 0.091, 0.008281, 6.0, 36.0, 18.0, 324.0, 1.0004, 1.0008001599999998, 3.16, 9.985600000000002, 0.49, 0.24009999999999998, 9.5, 90.25, 5.0
8.0, 64.0, 0.67, 0.4489000000000001, 0.3, 0.09, 2.0, 4.0, 0.06, 0.0036, 38.0, 1444.0, 62.0, 3844.0, 0.9958, 0.9916176400000001, 3.26, 10.6276, 0.56, 0.31360000000000005, 10.2, 104.03999999999999, 6.0
11.1, 123.21, 0.45, 0.2025, 0.73, 0.5328999999999999, 3.2, 10.240000000000002, 0.066, 0.0043560000000000005, 6.0, 36.0, 22.0, 484.0, 0.9986, 0.99720196, 3.17, 10.0489, 0.66, 0.43560000000000004, 11.2, 125.43999999999998, 6.0
10.4, 108.16000000000001, 0.41, 0.16809999999999997, 0.55, 0.30250000000000005, 3.2, 10.240000000000002, 0.076, 0.005776, 22.0, 484.0, 54.0, 2916.0, 0.9996, 0.9992001600000001, 3.15, 9.9225, 0.89, 0.7921, 9.9, 98.01, 6.0
7.0, 49.0, 0.62, 0.3844, 0.18, 0.0324, 1.5, 2.25, 0.062, 0.0038439999999999998, 7.0, 49.0, 50.0, 2500.0, 0.9951, 0.9902240099999999, 3.08, 9.4864, 0.6, 0.36, 9.3, 86.49000000000001, 5.0
12.6, 158.76, 0.31, 0.0961, 0.72, 0.5184, 2.2, 4.840000000000001, 0.072, 0.005183999999999999, 6.0, 36.0, 29.0, 841.0, 0.9987, 0.9974016900000001, 2.88, 8.2944, 0.82, 0.6723999999999999, 9.8, 96.04000000000002, 8.0
11.9, 141.61, 0.4, 0.16000000000000003, 0.65, 0.42250000000000004, 2.15, 4.6225, 0.068, 0.0046240000000000005, 7.0, 49.0, 27.0, 729.0, 0.9988, 0.9976014400000001, 3.06, 9.3636, 0.68, 0.4624000000000001, 11.3, 127.69000000000001, 6.0
15.6, 243.35999999999999, 0.685, 0.46922500000000006, 0.76, 0.5776, 3.7, 13.690000000000001, 0.1, 0.010000000000000002, 6.0, 36.0, 43.0, 1849.0, 1.0032, 1.0064102400000001, 2.95, 8.7025, 0.68, 0.4624000000000001, 11.2, 125.43999999999998, 7.0
10.0, 100.0, 0.44, 0.1936, 0.49, 0.24009999999999998, 2.7, 7.290000000000001, 0.077, 0.005929, 11.0, 121.0, 19.0, 361.0, 0.9963, 0.9926136899999999, 3.23, 10.4329, 0.63, 0.39690000000000003, 11.6, 134.56, 7.0
5.3, 28.09, 0.57, 0.32489999999999997, 0.01, 0.0001, 1.7, 2.8899999999999997, 0.054, 0.0029159999999999998, 5.0, 25.0, 27.0, 729.0, 0.9934, 0.98684356, 3.57, 12.7449, 0.84, 0.7055999999999999, 12.5, 156.25, 7.0
9.5, 90.25, 0.735, 0.540225, 0.1, 0.010000000000000002, 2.1, 4.41, 0.079, 0.006241, 6.0, 36.0, 31.0, 961.0, 0.9986, 0.99720196, 3.23, 10.4329, 0.56, 0.31360000000000005, 10.1, 102.00999999999999, 6.0
12.5, 156.25, 0.38, 0.1444, 0.6, 0.36, 2.6, 6.760000000000001, 0.081, 0.006561, 31.0, 961.0, 72.0, 5184.0, 0.9996, 0.9992001600000001, 3.1, 9.610000000000001, 0.73, 0.5328999999999999, 10.5, 110.25, 5.0
9.3, 86.49000000000001, 0.48, 0.2304, 0.29, 0.0841, 2.1, 4.41, 0.127, 0.016129, 6.0, 36.0, 16.0, 256.0, 0.9968, 0.9936102400000001, 3.22, 10.368400000000001, 0.72, 0.5184, 11.2, 125.43999999999998, 5.0
8.6, 73.96, 0.53, 0.28090000000000004, 0.22, 0.0484, 2.0, 4.0, 0.1, 0.010000000000000002, 7.0, 49.0, 27.0, 729.0, 0.9967, 0.99341089, 3.2, 10.240000000000002, 0.56, 0.31360000000000005, 10.2, 104.03999999999999, 6.0
11.9, 141.61, 0.39, 0.1521, 0.69, 0.4760999999999999, 2.8, 7.839999999999999, 0.095, 0.009025, 17.0, 289.0, 35.0, 1225.0, 0.9994, 0.9988003599999999, 3.1, 9.610000000000001, 0.61, 0.3721, 10.8, 116.64000000000001, 6.0
11.9, 141.61, 0.39, 0.1521, 0.69, 0.4760999999999999, 2.8, 7.839999999999999, 0.095, 0.009025, 17.0, 289.0, 35.0, 1225.0, 0.9994, 0.9988003599999999, 3.1, 9.610000000000001, 0.61, 0.3721, 10.8, 116.64000000000001, 6.0
8.4, 70.56, 0.37, 0.1369, 0.53, 0.28090000000000004, 1.8, 3.24, 0.413, 0.17056899999999997, 9.0, 81.0, 26.0, 676.0, 0.9979, 0.99580441, 3.06, 9.3636, 1.06, 1.1236000000000002, 9.1, 82.80999999999999, 6.0
6.8, 46.239999999999995, 0.56, 0.31360000000000005, 0.03, 0.0009, 1.7, 2.8899999999999997, 0.084, 0.007056000000000001, 18.0, 324.0, 35.0, 1225.0, 0.9968, 0.9936102400000001, 3.44, 11.833599999999999, 0.63, 0.39690000000000003, 10.0, 100.0, 6.0
10.4, 108.16000000000001, 0.33, 0.10890000000000001, 0.63, 0.39690000000000003, 2.8, 7.839999999999999, 0.084, 0.007056000000000001, 5.0, 25.0, 22.0, 484.0, 0.9998, 0.99960004, 3.26, 10.6276, 0.74, 0.5476, 11.2, 125.43999999999998, 7.0
7.0, 49.0, 0.23, 0.0529, 0.4, 0.16000000000000003, 1.6, 2.5600000000000005, 0.063, 0.003969, 21.0, 441.0, 67.0, 4489.0, 0.9952, 0.9904230399999999, 3.5, 12.25, 0.63, 0.39690000000000003, 11.1, 123.21, 5.0
11.3, 127.69000000000001, 0.62, 0.3844, 0.67, 0.4489000000000001, 5.2, 27.040000000000003, 0.086, 0.007395999999999999, 6.0, 36.0, 19.0, 361.0, 0.9988, 0.9976014400000001, 3.22, 10.368400000000001, 0.69, 0.4760999999999999, 13.4, 179.56, 8.0
8.9, 79.21000000000001, 0.59, 0.34809999999999997, 0.39, 0.1521, 2.3, 5.289999999999999, 0.095, 0.009025, 5.0, 25.0, 22.0, 484.0, 0.9986, 0.99720196, 3.37, 11.356900000000001, 0.58, 0.3364, 10.3, 106.09000000000002, 5.0
9.2, 84.63999999999999, 0.63, 0.39690000000000003, 0.21, 0.04409999999999999, 2.7, 7.290000000000001, 0.097, 0.009409, 29.0, 841.0, 65.0, 4225.0, 0.9988, 0.9976014400000001, 3.28, 10.758399999999998, 0.58, 0.3364, 9.6, 92.16, 5.0
10.4, 108.16000000000001, 0.33, 0.10890000000000001, 0.63, 0.39690000000000003, 2.8, 7.839999999999999, 0.084, 0.007056000000000001, 5.0, 25.0, 22.0, 484.0, 0.9998, 0.99960004, 3.26, 10.6276, 0.74, 0.5476, 11.2, 125.43999999999998, 7.0
11.6, 134.56, 0.58, 0.3364, 0.66, 0.43560000000000004, 2.2, 4.840000000000001, 0.074, 0.005475999999999999, 10.0, 100.0, 47.0, 2209.0, 1.0008, 1.00160064, 3.25, 10.5625, 0.57, 0.32489999999999997, 9.0, 81.0, 3.0
9.2, 84.63999999999999, 0.43, 0.18489999999999998, 0.52, 0.27040000000000003, 2.3, 5.289999999999999, 0.083, 0.006889000000000001, 14.0, 196.0, 23.0, 529.0, 0.9976, 0.99520576, 3.35, 11.2225, 0.61, 0.3721, 11.3, 127.69000000000001, 6.0
8.3, 68.89000000000001, 0.615, 0.378225, 0.22, 0.0484, 2.6, 6.760000000000001, 0.087, 0.007568999999999999, 6.0, 36.0, 19.0, 361.0, 0.9982, 0.9964032399999999, 3.26, 10.6276, 0.61, 0.3721, 9.3, 86.49000000000001, 5.0
11.0, 121.0, 0.26, 0.06760000000000001, 0.68, 0.4624000000000001, 2.55, 6.5024999999999995, 0.085, 0.007225000000000001, 10.0, 100.0, 25.0, 625.0, 0.997, 0.994009, 3.18, 10.112400000000001, 0.61, 0.3721, 11.8, 139.24, 5.0
8.1, 65.61, 0.66, 0.43560000000000004, 0.7, 0.48999999999999994, 2.2, 4.840000000000001, 0.098, 0.009604000000000001, 25.0, 625.0, 129.0, 16641.0, 0.9972, 0.9944078399999999, 3.08, 9.4864, 0.53, 0.28090000000000004, 9.0, 81.0, 5.0
11.5, 132.25, 0.315, 0.09922500000000001, 0.54, 0.2916, 2.1, 4.41, 0.084, 0.007056000000000001, 5.0, 25.0, 15.0, 225.0, 0.9987, 0.9974016900000001, 2.98, 8.8804, 0.7, 0.48999999999999994, 9.2, 84.63999999999999, 6.0
10.0, 100.0, 0.29, 0.0841, 0.4, 0.16000000000000003, 2.9, 8.41, 0.098, 0.009604000000000001, 10.0, 100.0, 26.0, 676.0, 1.0006, 1.00120036, 3.48, 12.1104, 0.91, 0.8281000000000001, 9.7, 94.08999999999999, 5.0
10.3, 106.09000000000002, 0.5, 0.25, 0.42, 0.17639999999999997, 2.0, 4.0, 0.069, 0.0047610000000000005, 21.0, 441.0, 51.0, 2601.0, 0.9982, 0.9964032399999999, 3.16, 9.985600000000002, 0.72, 0.5184, 11.5, 132.25, 6.0
8.8, 77.44000000000001, 0.46, 0.2116, 0.45, 0.2025, 2.6, 6.760000000000001, 0.065, 0.0042250000000000005, 7.0, 49.0, 18.0, 324.0, 0.9947, 0.9894280900000001, 3.32, 11.0224, 0.79, 0.6241000000000001, 14.0, 196.0, 6.0
11.4, 129.96, 0.36, 0.1296, 0.69, 0.4760999999999999, 2.1, 4.41, 0.09, 0.0081, 6.0, 36.0, 21.0, 441.0, 1.0, 1.0, 3.17, 10.0489, 0.62, 0.3844, 9.2, 84.63999999999999, 6.0
8.7, 75.68999999999998, 0.82, 0.6723999999999999, 0.02, 0.0004, 1.2, 1.44, 0.07, 0.004900000000000001, 36.0, 1296.0, 48.0, 2304.0, 0.9952, 0.9904230399999999, 3.2, 10.240000000000002, 0.58, 0.3364, 9.8, 96.04000000000002, 5.0
13.0, 169.0, 0.32, 0.1024, 0.65, 0.42250000000000004, 2.6, 6.760000000000001, 0.093, 0.008649, 15.0, 225.0, 47.0, 2209.0, 0.9996, 0.9992001600000001, 3.05, 9.302499999999998, 0.61, 0.3721, 10.6, 112.36, 5.0
9.6, 92.16, 0.54, 0.2916, 0.42, 0.17639999999999997, 2.4, 5.76, 0.081, 0.006561, 25.0, 625.0, 52.0, 2704.0, 0.997, 0.994009, 3.2, 10.240000000000002, 0.71, 0.5041, 11.4, 129.96, 6.0
12.5, 156.25, 0.37, 0.1369, 0.55, 0.30250000000000005, 2.6, 6.760000000000001, 0.083, 0.006889000000000001, 25.0, 625.0, 68.0, 4624.0, 0.9995, 0.9990002500000001, 3.15, 9.9225, 0.82, 0.6723999999999999, 10.4, 108.16000000000001, 6.0
9.9, 98.01, 0.35, 0.12249999999999998, 0.55, 0.30250000000000005, 2.1, 4.41, 0.062, 0.0038439999999999998, 5.0, 25.0, 14.0, 196.0, 0.9971, 0.9942084099999999, 3.26, 10.6276, 0.79, 0.6241000000000001, 10.6, 112.36, 5.0
10.5, 110.25, 0.28, 0.07840000000000001, 0.51, 0.2601, 1.7, 2.8899999999999997, 0.08, 0.0064, 10.0, 100.0, 24.0, 576.0, 0.9982, 0.9964032399999999, 3.2, 10.240000000000002, 0.89, 0.7921, 9.4, 88.36000000000001, 6.0
9.6, 92.16, 0.68, 0.4624000000000001, 0.24, 0.0576, 2.2, 4.840000000000001, 0.087, 0.007568999999999999, 5.0, 25.0, 28.0, 784.0, 0.9988, 0.9976014400000001, 3.14, 9.8596, 0.6, 0.36, 10.2, 104.03999999999999, 5.0
9.3, 86.49000000000001, 0.27, 0.0729, 0.41, 0.16809999999999997, 2.0, 4.0, 0.091, 0.008281, 6.0, 36.0, 16.0, 256.0, 0.998, 0.996004, 3.28, 10.758399999999998, 0.7, 0.48999999999999994, 9.7, 94.08999999999999, 5.0
10.4, 108.16000000000001, 0.24, 0.0576, 0.49, 0.24009999999999998, 1.8, 3.24, 0.075, 0.005625, 6.0, 36.0, 20.0, 400.0, 0.9977, 0.9954052900000001, 3.18, 10.112400000000001, 1.06, 1.1236000000000002, 11.0, 121.0, 6.0
9.6, 92.16, 0.68, 0.4624000000000001, 0.24, 0.0576, 2.2, 4.840000000000001, 0.087, 0.007568999999999999, 5.0, 25.0, 28.0, 784.0, 0.9988, 0.9976014400000001, 3.14, 9.8596, 0.6, 0.36, 10.2, 104.03999999999999, 5.0
9.4, 88.36000000000001, 0.685, 0.46922500000000006, 0.11, 0.0121, 2.7, 7.290000000000001, 0.077, 0.005929, 6.0, 36.0, 31.0, 961.0, 0.9984, 0.9968025599999999, 3.19, 10.1761, 0.7, 0.48999999999999994, 10.1, 102.00999999999999, 6.0
10.6, 112.36, 0.28, 0.07840000000000001, 0.39, 0.1521, 15.5, 240.25, 0.069, 0.0047610000000000005, 6.0, 36.0, 23.0, 529.0, 1.0026, 1.0052067599999999, 3.12, 9.7344, 0.66, 0.43560000000000004, 9.2, 84.63999999999999, 5.0
9.4, 88.36000000000001, 0.3, 0.09, 0.56, 0.31360000000000005, 2.8, 7.839999999999999, 0.08, 0.0064, 6.0, 36.0, 17.0, 289.0, 0.9964, 0.9928129599999999, 3.15, 9.9225, 0.92, 0.8464, 11.7, 136.89, 8.0
10.6, 112.36, 0.36, 0.1296, 0.59, 0.34809999999999997, 2.2, 4.840000000000001, 0.152, 0.023104, 6.0, 36.0, 18.0, 324.0, 0.9986, 0.99720196, 3.04, 9.2416, 1.05, 1.1025, 9.4, 88.36000000000001, 5.0
10.6, 112.36, 0.36, 0.1296, 0.6, 0.36, 2.2, 4.840000000000001, 0.152, 0.023104, 7.0, 49.0, 18.0, 324.0, 0.9986, 0.99720196, 3.04, 9.2416, 1.06, 1.1236000000000002, 9.4, 88.36000000000001, 5.0
10.6, 112.36, 0.44, 0.1936, 0.68, 0.4624000000000001, 4.1, 16.81, 0.114, 0.012996, 6.0, 36.0, 24.0, 576.0, 0.997, 0.994009, 3.06, 9.3636, 0.66, 0.43560000000000004, 13.4, 179.56, 6.0
10.2, 104.03999999999999, 0.67, 0.4489000000000001, 0.39, 0.1521, 1.9, 3.61, 0.054, 0.0029159999999999998, 6.0, 36.0, 17.0, 289.0, 0.9976, 0.99520576, 3.17, 10.0489, 0.47, 0.22089999999999999, 10.0, 100.0, 5.0
10.2, 104.03999999999999, 0.67, 0.4489000000000001, 0.39, 0.1521, 1.9, 3.61, 0.054, 0.0029159999999999998, 6.0, 36.0, 17.0, 289.0, 0.9976, 0.99520576, 3.17, 10.0489, 0.47, 0.22089999999999999, 10.0, 100.0, 5.0
10.2, 104.03999999999999, 0.645, 0.41602500000000003, 0.36, 0.1296, 1.8, 3.24, 0.053, 0.002809, 5.0, 25.0, 14.0, 196.0, 0.9982, 0.9964032399999999, 3.17, 10.0489, 0.42, 0.17639999999999997, 10.0, 100.0, 6.0
11.6, 134.56, 0.32, 0.1024, 0.55, 0.30250000000000005, 2.8, 7.839999999999999, 0.081, 0.006561, 35.0, 1225.0, 67.0, 4489.0, 1.0002, 1.00040004, 3.32, 11.0224, 0.92, 0.8464, 10.8, 116.64000000000001, 7.0
9.3, 86.49000000000001, 0.39, 0.1521, 0.4, 0.16000000000000003, 2.6, 6.760000000000001, 0.073, 0.0053289999999999995, 10.0, 100.0, 26.0, 676.0, 0.9984, 0.9968025599999999, 3.34, 11.1556, 0.75, 0.5625, 10.2, 104.03999999999999, 6.0
9.3, 86.49000000000001, 0.775, 0.6006250000000001, 0.27, 0.0729, 2.8, 7.839999999999999, 0.078, 0.006084, 24.0, 576.0, 56.0, 3136.0, 0.9984, 0.9968025599999999, 3.31, 10.956100000000001, 0.67, 0.4489000000000001, 10.6, 112.36, 6.0
9.2, 84.63999999999999, 0.41, 0.16809999999999997, 0.5, 0.25, 2.5, 6.25, 0.055, 0.003025, 12.0, 144.0, 25.0, 625.0, 0.9952, 0.9904230399999999, 3.34, 11.1556, 0.79, 0.6241000000000001, 13.3, 176.89000000000001, 7.0
8.9, 79.21000000000001, 0.4, 0.16000000000000003, 0.51, 0.2601, 2.6, 6.760000000000001, 0.052, 0.002704, 13.0, 169.0, 27.0, 729.0, 0.995, 0.990025, 3.32, 11.0224, 0.9, 0.81, 13.4, 179.56, 7.0
8.7, 75.68999999999998, 0.69, 0.4760999999999999, 0.31, 0.0961, 3.0, 9.0, 0.086, 0.007395999999999999, 23.0, 529.0, 81.0, 6561.0, 1.0002, 1.00040004, 3.48, 12.1104, 0.74, 0.5476, 11.6, 134.56, 6.0
6.5, 42.25, 0.39, 0.1521, 0.23, 0.0529, 8.3, 68.89000000000001, 0.051, 0.0026009999999999996, 28.0, 784.0, 91.0, 8281.0, 0.9952, 0.9904230399999999, 3.44, 11.833599999999999, 0.55, 0.30250000000000005, 12.1, 146.41, 6.0
10.7, 114.48999999999998, 0.35, 0.12249999999999998, 0.53, 0.28090000000000004, 2.6, 6.760000000000001, 0.07, 0.004900000000000001, 5.0, 25.0, 16.0, 256.0, 0.9972, 0.9944078399999999, 3.15, 9.9225, 0.65, 0.42250000000000004, 11.0, 121.0, 8.0
7.8, 60.839999999999996, 0.52, 0.27040000000000003, 0.25, 0.0625, 1.9, 3.61, 0.081, 0.006561, 14.0, 196.0, 38.0, 1444.0, 0.9984, 0.9968025599999999, 3.43, 11.7649, 0.65, 0.42250000000000004, 9.0, 81.0, 6.0
7.2, 51.84, 0.34, 0.11560000000000002, 0.32, 0.1024, 2.5, 6.25, 0.09, 0.0081, 43.0, 1849.0, 113.0, 12769.0, 0.9966, 0.9932115600000001, 3.32, 11.0224, 0.79, 0.6241000000000001, 11.1, 123.21, 5.0
10.7, 114.48999999999998, 0.35, 0.12249999999999998, 0.53, 0.28090000000000004, 2.6, 6.760000000000001, 0.07, 0.004900000000000001, 5.0, 25.0, 16.0, 256.0, 0.9972, 0.9944078399999999, 3.15, 9.9225, 0.65, 0.42250000000000004, 11.0, 121.0, 8.0
8.7, 75.68999999999998, 0.69, 0.4760999999999999, 0.31, 0.0961, 3.0, 9.0, 0.086, 0.007395999999999999, 23.0, 529.0, 81.0, 6561.0, 1.0002, 1.00040004, 3.48, 12.1104, 0.74, 0.5476, 11.6, 134.56, 6.0
7.8, 60.839999999999996, 0.52, 0.27040000000000003, 0.25, 0.0625, 1.9, 3.61, 0.081, 0.006561, 14.0, 196.0, 38.0, 1444.0, 0.9984, 0.9968025599999999, 3.43, 11.7649, 0.65, 0.42250000000000004, 9.0, 81.0, 6.0
10.4, 108.16000000000001, 0.44, 0.1936, 0.73, 0.5328999999999999, 6.55, 42.902499999999996, 0.074, 0.005475999999999999, 38.0, 1444.0, 76.0, 5776.0, 0.999, 0.998001, 3.17, 10.0489, 0.85, 0.7224999999999999, 12.0, 144.0, 7.0
10.4, 108.16000000000001, 0.44, 0.1936, 0.73, 0.5328999999999999, 6.55, 42.902499999999996, 0.074, 0.005475999999999999, 38.0, 1444.0, 76.0, 5776.0, 0.999, 0.998001, 3.17, 10.0489, 0.85, 0.7224999999999999, 12.0, 144.0, 7.0
10.5, 110.25, 0.26, 0.06760000000000001, 0.47, 0.22089999999999999, 1.9, 3.61, 0.078, 0.006084, 6.0, 36.0, 24.0, 576.0, 0.9976, 0.99520576, 3.18, 10.112400000000001, 1.04, 1.0816000000000001, 10.9, 118.81, 7.0
10.5, 110.25, 0.24, 0.0576, 0.42, 0.17639999999999997, 1.8, 3.24, 0.077, 0.005929, 6.0, 36.0, 22.0, 484.0, 0.9976, 0.99520576, 3.21, 10.3041, 1.05, 1.1025, 10.8, 116.64000000000001, 7.0
10.2, 104.03999999999999, 0.49, 0.24009999999999998, 0.63, 0.39690000000000003, 2.9, 8.41, 0.072, 0.005183999999999999, 10.0, 100.0, 26.0, 676.0, 0.9968, 0.9936102400000001, 3.16, 9.985600000000002, 0.78, 0.6084, 12.5, 156.25, 7.0
10.4, 108.16000000000001, 0.24, 0.0576, 0.46, 0.2116, 1.8, 3.24, 0.075, 0.005625, 6.0, 36.0, 21.0, 441.0, 0.9976, 0.99520576, 3.25, 10.5625, 1.02, 1.0404, 10.8, 116.64000000000001, 7.0
11.2, 125.43999999999998, 0.67, 0.4489000000000001, 0.55, 0.30250000000000005, 2.3, 5.289999999999999, 0.084, 0.007056000000000001, 6.0, 36.0, 13.0, 169.0, 1.0, 1.0, 3.17, 10.0489, 0.71, 0.5041, 9.5, 90.25, 6.0
10.0, 100.0, 0.59, 0.34809999999999997, 0.31, 0.0961, 2.2, 4.840000000000001, 0.09, 0.0081, 26.0, 676.0, 62.0, 3844.0, 0.9994, 0.9988003599999999, 3.18, 10.112400000000001, 0.63, 0.39690000000000003, 10.2, 104.03999999999999, 6.0
